id,poll_date,constituency_id,is_byelection,electorate,turnout,turnout_pc,turnout_pc_change,majority,majority_pc,majority_pc_change,winning_party,is_notional,is_gain,sitting_party,swing,swing_to,swing_from,winning_votes,winning_candidate_name,winning_candidate_id
1115251200000314,2005-05-05,E14000748,false,,46085,66.1,,1750,3.8,,Lab,true,true,,,,,18950,,
1273104000000315,2010-05-06,E14000749,false,73851,54707,74.08,5.44,15271,27.91,5.44,C,false,false,C,2.5,C,LD,29869,Peter Lilley,
1115251200000315,2005-05-05,E14000749,false,,48305,68.64,,11064,22.9,,C,true,true,,,,,23866,,
1273104000000316,2010-05-06,E14000750,false,86863,54649,62.91,9.69,9942,18.19,9.69,Lab,false,false,Lab,0.38,LD,Lab,25198,Frank Dobson,
1115251200000316,2005-05-05,E14000750,false,,44050,53.23,,8348,18.95,,Lab,true,true,,,,,19872,,
1273104000000317,2010-05-06,E14000751,false,78487,53390,68.02,4.74,16371,30.66,4.74,C,false,false,C,7.14,C,Lab,27469,Angela Watkinson,
1115251200000317,2005-05-05,E14000751,false,,49208,63.28,,8058,16.38,,C,true,true,,,,,23375,,
1273104000000318,2010-05-06,E14000752,false,79916,55042,68.87,7.1,6875,12.49,7.1,LD,false,false,LD,3.72,LD,Lab,25595,Lynne Featherstone,
1115251200000313,2005-05-05,E14000747,false,,47330,61.77,,2395,5.06,,LD,false,true,,,,,,,
1273104000000319,2010-05-06,E14000753,false,76835,55841,72.68,5.54,11460,20.52,5.54,C,false,false,C,0.57,LD,C,29447,Francis Maude,
1115251200000319,2005-05-05,E14000753,false,,49770,67.13,,10780,21.66,,C,true,true,,,,,24557,,
1273104000000320,2010-05-06,E14000754,false,68729,38021,55.32,2.1,10990,28.91,2.1,Lab,false,false,Lab,8.44,C,Lab,19137,Bridget Phillipson,
1115251200000320,2005-05-05,E14000754,false,,37105,53.22,,16986,45.78,,Lab,true,true,,,,,23007,,
1273104000000321,2010-05-06,E14000755,false,71708,49819,69.47,6.69,1868,3.75,6.69,C,false,true,Lab,2.37,C,Lab,18294,Mike Weatherley,
1115251200000321,2005-05-05,E14000755,false,,44952,62.78,,448,1,,Lab,true,true,,,,,16829,,
1273104000000322,2010-05-06,E14000756,false,66316,40524,61.11,4.49,4472,11.04,4.49,Lab,false,false,Lab,7.14,C,Lab,15725,Barry Sheerman,
1115251200000322,2005-05-05,E14000756,false,,35362,56.61,,7883,22.29,,Lab,true,true,,,,,16402,,
1273104000000323,2010-05-06,E14000771,false,67530,34184,50.62,3.02,8597,25.15,3.02,Lab,false,false,Lab,5.35,LD,Lab,16387,Karl Turner,
1115251200000323,2005-05-05,E14000771,false,,32753,47.6,,11740,35.84,,Lab,true,true,,,,,18361,,
1273104000000324,2010-05-06,E14000772,false,64082,33291,51.95,5.85,641,1.93,5.85,Lab,false,false,Lab,12.18,LD,Lab,13044,Diana Johnson,
1115251200000324,2005-05-05,E14000772,false,,28089,46.1,,7384,26.29,,Lab,true,true,,,,,14679,,
1273104000000325,2010-05-06,E14000773,false,69017,31505,45.65,0.89,5742,18.23,0.89,Lab,false,false,Lab,7.92,LD,Lab,13378,Alan Johnson,
1115251200000325,2005-05-05,E14000773,false,,27688,44.76,,9430,34.06,,Lab,true,true,,,,,15244,,
1273104000000326,2010-05-06,E14000757,false,83557,54266,64.94,2.32,10819,19.94,2.32,C,false,false,C,2.08,LD,C,26516,Jonathan Djanogly,
1115251200000326,2005-05-05,E14000757,false,,48349,62.62,,11652,24.1,,C,true,true,,,,,24541,,
1273104000000327,2010-05-06,E14000758,false,67221,42672,63.48,4.69,3090,7.24,4.69,Lab,false,false,Lab,3.28,C,Lab,17531,Graham Jones,
1115251200000327,2005-05-05,E14000758,false,,40059,58.79,,5528,13.8,,Lab,true,true,,,,,18308,,
1273104000000328,2010-05-06,E14000759,false,71995,47018,65.31,4.18,5404,11.49,4.18,C,false,false,C,3.68,C,Lab,21506,Lee Scott,
1115251200000328,2005-05-05,E14000759,false,,41917,61.13,,1735,4.14,,C,true,true,,,,,18349,,
1273104000000329,2010-05-06,E14000760,false,75246,51191,68.03,14.42,11287,22.05,14.42,Lab Co-op,false,false,Lab,0.22,Lab,C,25301,Mike Gapes,
1115251200000324,2005-05-05,E14000772,false,,42693,53.61,,9228,21.61,,Lab Co-op,false,true,,,,,,,
1273104000000330,2010-05-06,S14000038,false,59209,37502,63.34,2.46,14426,38.47,2.46,Lab,false,false,Lab,3.64,Lab,SNP,20993,David Cairns,
1115251200000325,2005-05-05,E14000773,false,,36098,60.88,,11259,31.19,,Lab,false,true,,,,,,,
1273104000000331,2010-05-06,S14000039,false,72528,47086,64.92,1.37,8765,18.61,1.37,LD,false,false,LD,4.62,LD,Lab,19172,Danny Alexander,
1115251200000326,2005-05-05,E14000757,false,,44255,63.55,,4148,9.37,,LD,false,true,,,,,,,
1273104000000332,2010-05-06,E14000761,false,78371,46941,59.9,-0.19,2079,4.43,-0.19,C,false,true,Lab,8.12,C,Lab,18371,Ben Gummer,
1115251200000332,2005-05-05,E14000761,false,,44320,60.09,,5235,11.81,,Lab,true,true,,,,,19020,,
1273104000000333,2010-05-06,E14000762,false,109966,70264,63.9,2.6,10527,14.98,2.6,C,false,false,C,2.22,LD,C,32810,Andrew Turner,
1115251200000328,2005-05-05,E14000759,false,,66843,61.3,,12978,19.42,,C,false,true,,,,,,,
1273104000000334,2010-05-06,E14000763,false,68120,44554,65.41,11.5,12401,27.83,11.5,Lab,false,false,Lab,3.25,Lab,LD,24276,Jeremy Corbyn,
1115251200000329,2005-05-05,E14000760,false,,31494,53.9,,6716,21.32,,Lab,false,true,,,,,,,
1273104000000335,2010-05-06,E14000764,false,67649,43555,64.38,10.77,3569,8.19,10.77,Lab,false,false,Lab,3.32,Lab,LD,18407,Emily Thornberry,
1115251200000330,2005-05-05,S14000038,false,,30961,53.61,,484,1.56,,Lab,false,true,,,,,,,
1273104000000336,2010-05-06,W07000077,false,54826,34690,63.27,3.03,12215,35.21,3.03,Lab Co-op,false,false,Lab,9.05,C,Lab,17069,Christopher Evans,
1115251200000336,2005-05-05,W07000077,false,,33871,60.24,,17582,51.91,,Lab,true,true,,,,,21795,,
1273104000000337,2010-05-06,E14000765,false,64350,38784,60.27,5.51,12908,33.28,5.51,Lab,false,false,Lab,6.38,C,Lab,20910,Stephen Hepburn,
1115251200000337,2005-05-05,E14000765,false,,35074,54.76,,12749,36.35,,Lab,true,true,,,,,20637,,
1273104000000338,2010-05-06,E14000766,false,65893,47692,72.38,4.5,2940,6.16,4.5,C,false,true,Lab,8.32,C,Lab,20003,Kris Hopkins,
1115251200000333,2005-05-05,E14000762,false,,46312,67.88,,4852,10.48,,Lab,false,true,,,,,,,
1273104000000339,2010-05-06,E14000767,false,59630,48431,81.22,11.02,12552,25.92,11.02,C,false,false,C,1.2,LD,C,25945,Jeremy Wright,
1115251200000339,2005-05-05,E14000767,false,,44180,70.2,,10956,24.8,,C,true,true,,,,,22245,,
1273104000000340,2010-05-06,E14000768,false,65961,35150,53.29,1.47,8616,24.51,1.47,C,false,false,C,5.19,C,Lab,17595,Malcolm Rifkind,
1115251200000340,2005-05-05,E14000768,false,,32131,51.82,,4540,14.13,,C,true,true,,,,,14078,,
1273104000000341,2010-05-06,E14000769,false,68837,47328,68.75,-0.42,9094,19.21,-0.42,C,false,false,C,9.41,C,Lab,23247,Philip Hollobone,
1115251200000341,2005-05-05,E14000769,false,,44875,69.18,,176,0.39,,C,true,true,,,,,19274,,
1273104000000342,2010-05-06,S14000040,false,74131,46553,62.8,1.88,12378,26.59,1.88,Lab Co-op,false,false,Lab,3.49,Lab,SNP,24460,Cathy Jamieson,
1115251200000336,2005-05-05,W07000077,false,,44383,60.92,,8703,19.61,,Lab,false,true,,,,,,,
1273104000000343,2010-05-06,E14000770,false,81116,57111,70.41,2.7,7560,13.24,2.7,LD,false,false,LD,2.43,C,LD,28428,Edward Davey,
1115251200000343,2005-05-05,E14000770,false,,50173,67.71,,9084,18.11,,LD,true,true,,,,,25637,,
1273104000000344,2010-05-06,E14000774,false,66361,47906,72.19,3,2445,5.1,3,C,false,true,Lab,9.43,C,Lab,19362,Chris Skidmore,
1115251200000344,2005-05-05,E14000774,false,,44647,69.19,,6145,13.76,,Lab,true,true,,,,,20498,,
1273104000000345,2010-05-06,S14000041,false,73665,45802,62.18,3.81,23009,50.24,3.81,Lab,false,false,Lab,3.33,Lab,SNP,29559,Gordon Brown,
1115251200000339,2005-05-05,E14000767,false,,41796,58.37,,18216,43.58,,Lab,false,true,,,,,,,
1273104000000346,2010-05-06,E14000775,false,79561,44658,56.13,2.35,25686,57.52,2.35,Lab,false,false,Lab,0.25,LD,Lab,31650,George Howarth,
1115251200000346,2005-05-05,E14000775,false,,41936,53.78,,24333,58.02,,Lab,true,true,,,,,30112,,
1273104000000347,2010-05-06,N06000009,false,65257,36540,55.99,-4.62,10486,28.7,-4.62,DUP,false,false,DUP,,,,18199,Jeffrey Donaldson,
1115251200000353,2005-05-05,E14000779,false,,38194,60.61,,13493,35.33,,DUP,true,true,,,,,22260,,
1273104000000348,2010-05-06,S14000042,false,74773,46554,62.26,3.15,13478,28.95,3.15,Lab,false,false,Lab,0.34,Lab,SNP,23258,Jim Hood,
1115251200000343,2005-05-05,E14000770,false,,43589,59.11,,11947,27.41,,Lab,false,true,,,,,,,
1273104000000349,2010-05-06,E14001033,false,75975,48473,63.8,6.09,4343,8.96,6.09,Lab,false,false,Lab,2.57,C,Lab,21883,Rosie Cooper,
1115251200000344,2005-05-05,E14000774,false,,43155,57.71,,6084,14.1,,Lab,false,true,,,,,,,
1273104000000350,2010-05-06,E14000776,false,69908,42701,61.08,1.58,333,0.78,1.58,C,false,true,Lab,4.8,C,Lab,15404,Eric Ollerenshaw,
1115251200000350,2005-05-05,E14000776,false,,38876,59.51,,3428,8.82,,Lab,true,true,,,,,16496,,
1273104000000351,2010-05-06,E14000777,false,64698,37394,57.8,13.47,10645,28.47,13.47,Lab,false,false,Lab,4.76,LD,Lab,18434,Hilary Benn,
1115251200000351,2005-05-05,E14000777,false,,34008,44.33,,12916,37.98,,Lab,true,true,,,,,20236,,
1273104000000352,2010-05-06,E14000778,false,65067,37813,58.11,1.98,10293,27.22,1.98,Lab,false,false,Lab,5.49,C,Lab,19056,George Mudie,
1115251200000352,2005-05-05,E14000778,false,,35829,56.14,,13689,38.21,,Lab,true,true,,,,,21423,,
1273104000000353,2010-05-06,E14000779,false,67899,47535,70.01,5.42,4545,9.56,5.42,Lab,false,false,Lab,2.97,C,Lab,20287,Fabian Hamilton,
1115251200000353,2005-05-05,E14000779,false,,43604,64.59,,6762,15.51,,Lab,true,true,,,,,19937,,
1273104000000354,2010-05-06,E14000780,false,65399,43483,66.49,3.72,9103,20.93,3.72,LD,false,false,LD,5.44,LD,C,20653,Greg Mulholland,
1115251200000354,2005-05-05,E14000780,false,,41572,62.77,,2064,4.96,,LD,true,true,,,,,15328,,
1273104000000355,2010-05-06,E14000781,false,67453,38752,57.45,4.67,7016,18.1,4.67,Lab,false,false,Lab,10.36,LD,Lab,16389,Rachel Reeves,
1115251200000355,2005-05-05,E14000781,false,,35283,52.78,,13699,38.83,,Lab,true,true,,,,,19831,,
1273104000000356,2010-05-06,E14000782,false,72986,47995,65.76,3.85,14082,29.34,3.85,Lab,false,false,Lab,4.77,C,Lab,25804,Keith Vaz,
1115251200000356,2005-05-05,E14000782,false,,42175,61.91,,16400,38.89,,Lab,true,true,,,,,24765,,
1273104000000357,2010-05-06,E14000783,false,77175,47124,61.06,3.36,8808,18.69,3.36,Lab,false,false,Lab,4.96,Lab,LD,21479,Peter Soulsby,
1115251200000357,2005-05-05,E14000783,false,,42446,57.7,,3727,8.78,,Lab,true,true,,,,,16702,,
1273104000000358,2010-05-06,E14000784,false,64900,35819,55.19,2.6,4017,11.21,2.6,Lab,false,false,Lab,7.6,C,Lab,13745,Elizabeth Kendall,
1115251200000358,2005-05-05,E14000784,false,,32320,52.59,,8539,26.42,,Lab,true,true,,,,,16420,,
1273104000000359,2010-05-06,E14000858,false,71219,51952,72.95,6.1,7511,14.46,6.1,C,false,true,Lab,11.98,C,Lab,23147,Andrew Bridgen,
1115251200000354,2005-05-05,E14000780,false,,47140,66.85,,4477,9.5,,Lab Co-op,false,true,,,,,,,
1273104000000360,2010-05-06,E14000940,false,76639,54577,71.21,5.95,15524,28.44,5.95,C,false,false,C,1.03,C,LD,27000,Andrew Robathan,
1115251200000360,2005-05-05,E14000940,false,,48848,65.26,,7704,15.77,,C,true,true,,,,,22183,,
1273104000000361,2010-05-06,E14000785,false,76350,44332,58.06,6.75,12011,27.09,6.75,Lab,false,false,Lab,7.17,C,Lab,21295,Andy Burnham,
1115251200000361,2005-05-05,E14000785,false,,38987,51.31,,15098,38.73,,Lab,true,true,,,,,22544,,
1273104000000362,2010-05-06,E14000786,false,68708,50088,72.9,3.15,7647,15.27,3.15,LD,false,false,LD,0.81,C,LD,26048,Norman Baker,
1115251200000362,2005-05-05,E14000786,false,,46719,69.75,,7889,16.89,,LD,true,true,,,,,24071,,
1273104000000363,2010-05-06,E14000789,false,67058,41220,61.47,10.61,12499,30.32,10.61,Lab,false,false,Lab,3.56,LD,Lab,22132,Joan Ruddock,
1115251200000363,2005-05-05,E14000789,false,,34760,50.86,,13012,37.43,,Lab,true,true,,,,,19245,,
1273104000000364,2010-05-06,E14000787,false,65926,41719,63.28,8.5,6216,14.9,8.5,Lab,false,false,Lab,6.41,LD,Lab,17966,Heidi Alexander,
1115251200000364,2005-05-05,E14000787,false,,37578,54.78,,8758,23.31,,Lab,true,true,,,,,17897,,
1273104000000365,2010-05-06,E14000788,false,69022,45028,65.24,7.83,5828,12.94,7.83,Lab,false,false,Lab,3.1,LD,Lab,18501,Jim Dowd,
1115251200000365,2005-05-05,E14000788,false,,40628,57.41,,7779,19.15,,Lab,true,true,,,,,18801,,
1273104000000366,2010-05-06,E14000790,false,63541,40159,63.2,9.3,6416,15.98,9.3,Lab,false,false,Lab,2.57,LD,Lab,17511,John Cryer,
1115251200000366,2005-05-05,E14000790,false,,34355,53.9,,7253,21.11,,Lab,true,true,,,,,15748,,
1273104000000367,2010-05-06,E14000791,false,72586,51563,71.04,4.29,17683,34.29,4.29,C,false,false,C,0.74,C,LD,28048,Michael Fabricant,
1115251200000367,2005-05-05,E14000791,false,,47258,66.74,,7791,16.49,,C,true,true,,,,,23009,,
1273104000000368,2010-05-06,E14000792,false,73540,45721,62.17,4.91,1058,2.31,4.91,C,false,true,Lab,5.89,C,Lab,17163,Karl McCartney,
1115251200000368,2005-05-05,E14000792,false,,40182,57.26,,3806,9.47,,Lab,true,true,,,,,17563,,
1273104000000369,2010-05-06,S14000043,false,80907,51450,63.59,3.14,12553,24.4,3.14,Lab,false,false,Lab,0.13,Lab,SNP,25634,Michael Connarty,
1115251200000364,2005-05-05,E14000787,false,,46389,60.45,,11202,24.15,,Lab,false,true,,,,,,,
1273104000000370,2010-05-06,E14000793,false,74539,38801,52.05,9.41,14173,36.53,9.41,Lab,false,false,Lab,0.3,Lab,LD,22998,Louise Ellman,
1115251200000370,2005-05-05,E14000793,false,,32649,42.64,,11731,35.93,,Lab,true,true,,,,,19342,,
1273104000000371,2010-05-06,E14000794,false,62612,34335,54.84,8.07,19818,57.72,8.07,Lab,false,false,Lab,1.47,Lab,LD,24709,Steve Rotheram,
1115251200000371,2005-05-05,E14000794,false,,32153,46.76,,17611,54.77,,Lab,true,true,,,,,23070,,
1273104000000372,2010-05-06,E14000795,false,62518,37914,60.64,12.84,7167,18.9,12.84,Lab Co-op,false,false,Lab,5,Lab,LD,20132,Luciana Berger,
1115251200000372,2005-05-05,E14000795,false,,32681,47.81,,2911,8.91,,Lab,true,true,,,,,16181,,
1273104000000373,2010-05-06,E14000796,false,63082,35784,56.73,11.05,18467,51.61,11.05,Lab Co-op,false,false,Lab,3.16,Lab,LD,22953,Stephen Twigg,
1115251200000373,2005-05-05,E14000796,false,,30632,45.68,,13874,45.29,,Lab,true,true,,,,,18547,,
1273104000000374,2010-05-06,S14000044,false,75924,47907,63.1,5.03,10791,22.52,5.03,Lab,false,false,Lab,3.51,SNP,Lab,23215,Graeme Morrice,
11279520000001,2005-09-29,W07000049,true,,29477,38.59,,2680,9.09,,Lab,false,true,,,,,,,
1115251200000370,2005-05-05,E14000793,false,,44337,58.07,,13097,29.54,,Lab,false,true,,,,,,,
1273104000000375,2010-05-06,W07000045,false,55637,37461,67.33,3.85,4701,12.55,3.85,Lab,false,false,Lab,3.96,PC,Lab,15916,Nia Griffith,
1115251200000371,2005-05-05,E14000794,false,,35344,63.48,,7234,20.47,,Lab,false,true,,,,,,,
1273104000000376,2010-05-06,N06000006,false,63220,34950,55.28,-5.85,5355,15.32,-5.85,DUP,false,false,DUP,4.13,SF,DUP,12097,Gregory Campbell,
1115251200000382,2005-05-05,E14000802,false,,38534,61.14,,8192,21.26,,DUP,true,true,,,,,15783,,
1273104000000377,2010-05-06,E14000797,false,77502,52838,68.18,5.15,3744,7.09,5.15,C,false,true,Lab,5.48,C,Lab,21971,Nicky Morgan,
1115251200000377,2005-05-05,E14000797,false,,46760,63.03,,1816,3.88,,Lab,true,true,,,,,19261,,
1273104000000378,2010-05-06,E14000798,false,77650,50494,65.03,2.78,13871,27.47,2.78,C,false,false,C,0.8,C,LD,25065,Peter Tapsell,
1115251200000378,2005-05-05,E14000798,false,,46548,62.24,,9813,21.08,,C,true,true,,,,,21598,,
1273104000000379,2010-05-06,E14000799,false,66631,48732,73.14,1.06,9749,20.01,1.06,C,false,false,C,7.82,C,LD,25720,Philip Dunne,
1115251200000375,2005-05-05,W07000045,false,,46540,72.07,,2027,4.36,,C,false,true,,,,,,,
1273104000000380,2010-05-06,E14000800,false,65062,43018,66.12,9.24,7520,17.48,9.24,Lab,false,false,Lab,0.55,Lab,C,21192,Kelvin Hopkins,
1115251200000380,2005-05-05,E14000800,false,,39292,56.88,,6439,16.39,,Lab,true,true,,,,,19095,,
1273104000000381,2010-05-06,E14000801,false,59962,42216,70.4,16.61,2329,5.52,16.61,Lab Co-op,false,false,Lab,4.59,C,Lab,14725,Gavin Shuker,
1115251200000381,2005-05-05,E14000801,false,,38748,53.79,,5698,14.71,,Lab,true,true,,,,,16577,,
1273104000000382,2010-05-06,E14000802,false,73417,50059,68.18,5.69,11959,23.89,5.69,C,false,false,C,3.11,LD,C,23503,David Rutley,
1115251200000382,2005-05-05,E14000802,false,,45799,62.5,,9464,20.66,,C,true,true,,,,,22735,,
1273104000000383,2010-05-06,E14000803,false,72844,53720,73.75,3.42,16769,31.22,3.42,C,false,false,C,7.82,C,LD,31937,Theresa May,
1115251200000383,2005-05-05,E14000803,false,,49090,70.33,,7650,15.58,,C,true,true,,,,,25434,,
1273104000000384,2010-05-06,E14000804,false,71041,48928,68.87,3.75,5889,12.04,3.75,C,false,false,C,8.48,LD,C,23491,Helen Grant,
1115251200000384,2005-05-05,E14000804,false,,44580,65.13,,12922,28.99,,C,true,true,,,,,23088,,
1273104000000385,2010-05-06,E14000805,false,73641,43771,59.44,9.78,12490,28.53,9.78,Lab,false,false,Lab,9.98,C,Lab,20700,Yvonne Fovargue,
1115251200000385,2005-05-05,E14000805,false,,36918,49.66,,17903,48.49,,Lab,true,true,,,,,22913,,
1273104000000386,2010-05-06,E14000806,false,68861,47895,69.55,6.69,19407,40.52,6.69,C,false,false,C,0.4,LD,C,28661,John Whittingdale,
1115251200000386,2005-05-05,E14000806,false,,42424,62.86,,13631,32.13,,C,true,true,,,,,23889,,
1273104000000387,2010-05-06,E14000807,false,90110,39927,44.31,2.54,10439,26.15,2.54,Lab,false,false,Lab,6.11,LD,Lab,21059,Tony Lloyd,
1115251200000387,2005-05-05,E14000807,false,,30337,41.77,,11636,38.36,,Lab,true,true,,,,,18004,,
1273104000000388,2010-05-06,E14000808,false,75933,38325,50.47,4.73,6703,17.49,4.73,Lab,false,false,Lab,1.06,LD,Lab,19211,Gerald Kaufman,
1115251200000388,2005-05-05,E14000808,false,,32412,45.74,,6355,19.61,,Lab,true,true,,,,,17224,,
1273104000000389,2010-05-06,E14000809,false,74371,45031,60.55,5.19,1894,4.21,5.19,LD,false,false,LD,1.41,LD,Lab,20110,John Leech,
1115251200000389,2005-05-05,E14000809,false,,38326,55.36,,531,1.39,,LD,true,true,,,,,16195,,
1273104000000390,2010-05-06,E14000810,false,80069,48395,60.44,3.48,6012,12.42,3.48,Lab,false,false,Lab,9.49,C,Lab,18753,Joseph Meale,
1115251200000390,2005-05-05,E14000810,false,,43882,56.96,,13776,31.39,,Lab,true,true,,,,,21988,,
1273104000000391,2010-05-06,E14000811,false,70488,51238,72.69,1.54,12125,23.66,1.54,C,false,false,C,9.38,C,LD,28818,George Hollingbery,
1115251200000391,2005-05-05,E14000811,false,,48444,71.16,,2378,4.91,,C,true,true,,,,,22228,,
1273104000000392,2010-05-06,E14000812,false,83826,52162,62.23,2.09,16253,31.16,2.09,C,false,false,C,7.9,C,Lab,26956,Caroline Spelman,
1115251200000392,2005-05-05,E14000812,false,,48233,60.13,,7412,15.37,,C,true,true,,,,,22975,,
1273104000000393,2010-05-06,W07000071,false,54715,32076,58.62,3.7,4056,12.64,3.7,Lab,false,false,Lab,16.92,LD,Lab,14007,Dai Havard,
1115251200000391,2005-05-05,E14000811,false,,29976,54.92,,13934,46.48,,Lab,false,true,,,,,,,
1273104000000394,2010-05-06,E14000819,false,65148,33455,51.35,2.7,8689,25.97,2.7,Lab,false,false,Lab,6.45,LD,Lab,15351,Stuart Bell,
1115251200000394,2005-05-05,E14000819,false,,32099,48.65,,12476,38.87,,Lab,true,true,,,,,18486,,
1273104000000395,2010-05-06,E14000820,false,72664,46214,63.6,2.73,1677,3.63,2.73,Lab,false,false,Lab,7.44,C,Lab,18138,Tom Blenkinsop,
1115251200000395,2005-05-05,E14000820,false,,43737,60.87,,8096,18.51,,Lab,true,true,,,,,22021,,
1273104000000396,2010-05-06,S14000045,false,61387,39242,63.93,1.75,10349,26.37,1.75,Lab,false,false,Lab,1.07,SNP,Lab,18449,David Hamilton,
1115251200000394,2005-05-05,E14000819,false,,37704,62.17,,7265,19.27,,Lab,false,true,,,,,,,
1273104000000397,2010-05-06,E14000821,false,85841,53888,62.78,-0.6,8961,16.63,-0.6,C,false,true,Lab,9.17,C,Lab,23419,Mark Lancaster,
1115251200000397,2005-05-05,E14000821,false,,49533,63.38,,848,1.71,,Lab,true,true,,,,,18767,,
1273104000000398,2010-05-06,E14000822,false,90487,55333,61.15,-0.32,5201,9.4,-0.32,C,false,true,Lab,6.22,C,Lab,23034,Iain Stewart,
1115251200000398,2005-05-05,E14000822,false,,49280,61.47,,1497,3.04,,Lab,true,true,,,,,20104,,
1273104000000399,2010-05-06,E14000823,false,65939,43797,66.42,5.64,13666,31.2,5.64,Lab,false,false,Lab,0.44,C,Lab,24722,Siobhain McDonagh,
1115251200000399,2005-05-05,E14000823,false,,39716,60.78,,12739,32.08,,Lab,true,true,,,,,22526,,
1273104000000400,2010-05-06,E14000824,false,72612,54324,74.81,2.34,15653,28.81,2.34,C,false,false,C,2.27,C,LD,31263,Paul Beresford,
1115251200000398,2005-05-05,E14000822,false,,49415,72.48,,11997,24.28,,C,false,true,,,,,,,
1273104000000401,2010-05-06,W07000054,false,62768,46519,74.11,1.75,10425,22.41,1.75,C,false,false,C,6.25,C,Lab,22466,David Davies,
1115251200000399,2005-05-05,E14000823,false,,45653,72.36,,4527,9.92,,C,false,true,,,,,,,
1273104000000402,2010-05-06,W07000063,false,48730,33813,69.39,3.13,1184,3.5,3.13,C,false,true,LD,13.15,C,LD,13976,Glyn Davies,
1115251200000402,2005-05-05,W07000063,false,,30914,66.26,,7048,22.8,,LD,true,true,,,,,15548,,
1273104000000403,2010-05-06,S14000046,false,65925,41004,62.2,3.83,5590,13.63,3.83,SNP,false,false,SNP,0.5,C,SNP,16273,Angus Robertson,
1115251200000401,2005-05-05,W07000054,false,,38793,58.37,,5676,14.63,,SNP,false,true,,,,,,,
1273104000000404,2010-05-06,E14000825,false,69965,43616,62.34,0.79,866,1.99,0.79,C,false,true,Lab,6.86,C,Lab,18035,David Morris,
1115251200000404,2005-05-05,E14000825,false,,41310,61.55,,4849,11.74,,Lab,true,true,,,,,20266,,
1273104000000405,2010-05-06,E14000826,false,74200,48856,65.84,7.37,1101,2.25,7.37,Lab Co-op,false,false,Lab,9.35,C,Lab,18365,Ed Balls,
1115251200000405,2005-05-05,E14000826,false,,41389,58.47,,8669,20.95,,Lab,true,true,,,,,19024,,
1273104000000406,2010-05-06,S14000047,false,66918,39123,58.46,3.07,16806,42.96,3.07,Lab,false,false,Lab,0.97,Lab,SNP,23910,Frank Roy,
1115251200000404,2005-05-05,E14000825,false,,37109,55.4,,15222,41.02,,Lab,false,true,,,,,,,
1273104000000407,2010-05-06,S14000027,false,22266,14717,66.1,1.97,1885,12.81,1.97,SNP,false,false,SNP,1.2,SNP,Lab,6723,Angus MacNeil,
1115251200000405,2005-05-05,E14000826,false,,13836,64.13,,1441,10.41,,SNP,false,true,,,,,,,
1273104000000408,2010-05-06,W07000069,false,57186,37122,64.91,2.38,9775,26.33,2.38,Lab,false,false,Lab,4.58,PC,Lab,17172,Peter Hain,
1115251200000408,2005-05-05,W07000069,false,,35817,62.53,,12710,35.49,,Lab,true,true,,,,,18835,,
1273104000000409,2010-05-06,E14000827,false,72858,50036,68.68,2.63,11307,22.6,2.63,C,false,false,C,3.2,C,LD,26443,Julian Lewis,
1115251200000409,2005-05-05,E14000827,false,,47222,66.05,,7653,16.21,,C,true,true,,,,,23333,,
1273104000000410,2010-05-06,E14000828,false,68332,47572,69.62,3.53,16896,35.52,3.53,C,false,false,C,0.6,LD,C,27980,Desmond Swayne,
1115251200000410,2005-05-05,E14000828,false,,44080,66.08,,16183,36.71,,C,true,true,,,,,24646,,
1273104000000411,2010-05-06,E14000829,false,71785,51228,71.36,8.03,16152,31.53,8.03,C,false,false,C,4.68,C,Lab,27590,Patrick Mercer,
1115251200000411,2005-05-05,E14000829,false,,45444,63.33,,10077,22.17,,C,true,true,,,,,22950,,
1273104000000412,2010-05-06,E14000830,false,83411,58589,70.24,-2.38,12248,20.9,-2.38,C,false,false,C,7.24,C,LD,33057,Richard Benyon,
1115251200000412,2005-05-05,E14000830,false,,53764,72.62,,3452,6.42,,C,true,true,,,,,26343,,
1273104000000413,2010-05-06,E14000834,false,69433,43191,62.21,4.05,1552,3.59,4.05,Lab,false,false,Lab,8.39,C,Lab,16393,Paul Farrelly,
1115251200000411,2005-05-05,E14000829,false,,39788,58.16,,8108,20.38,,Lab,false,true,,,,,,,
1273104000000414,2010-05-06,E14000831,false,60507,34157,56.45,-0.06,7466,21.86,-0.06,Lab,false,false,Lab,0.6,LD,Lab,15694,Chi Onwurah,
1115251200000414,2005-05-05,E14000831,false,,32554,56.51,,7509,23.07,,Lab,true,true,,,,,16466,,
1273104000000415,2010-05-06,E14000832,false,64487,37840,58.68,3.38,4453,11.77,3.38,Lab,false,false,Lab,4.6,LD,Lab,17043,Nicholas Brown,
1115251200000415,2005-05-05,E14000832,false,,33320,55.3,,6987,20.97,,Lab,true,true,,,,,17588,,
1273104000000416,2010-05-06,E14000833,false,67110,43946,65.48,3.84,3414,7.77,3.84,Lab,false,false,Lab,4.54,LD,Lab,17950,Catherine McKinnell,
1115251200000416,2005-05-05,E14000833,false,,40845,61.64,,6878,16.84,,Lab,true,true,,,,,20361,,
1273104000000417,2010-05-06,W07000055,false,54437,34448,63.28,5.37,1650,4.79,5.37,Lab,false,false,Lab,8.35,LD,Lab,12744,Jessica Morden,
1115251200000415,2005-05-05,E14000832,false,,31825,57.91,,6838,21.49,,Lab,false,true,,,,,,,
